,date,unit,category,price,currency,country,admname,mktname,producto
6723,2014-05-15,KG,oil and fats,208.0,PKR,Pakistan,Sindh,Karachi,Ghee (artificial)
6724,2014-06-15,KG,oil and fats,202.0,PKR,Pakistan,Sindh,Karachi,Ghee (artificial)
6725,2014-07-15,KG,oil and fats,202.0,PKR,Pakistan,Sindh,Karachi,Ghee (artificial)
6726,2014-08-15,KG,oil and fats,202.0,PKR,Pakistan,Sindh,Karachi,Ghee (artificial)
6727,2014-09-15,KG,oil and fats,202.0,PKR,Pakistan,Sindh,Karachi,Ghee (artificial)
6728,2014-10-15,KG,oil and fats,202.0,PKR,Pakistan,Sindh,Karachi,Ghee (artificial)
6729,2014-11-15,KG,oil and fats,202.0,PKR,Pakistan,Sindh,Karachi,Ghee (artificial)
6730,2014-12-15,KG,oil and fats,202.0,PKR,Pakistan,Sindh,Karachi,Ghee (artificial)
6731,2015-01-15,KG,oil and fats,193.9,PKR,Pakistan,Sindh,Karachi,Ghee (artificial)
6732,2015-02-15,KG,oil and fats,202.0,PKR,Pakistan,Sindh,Karachi,Ghee (artificial)
6733,2015-03-15,KG,oil and fats,193.9,PKR,Pakistan,Sindh,Karachi,Ghee (artificial)
6734,2015-04-15,KG,oil and fats,185.2,PKR,Pakistan,Sindh,Karachi,Ghee (artificial)
6735,2015-05-15,KG,oil and fats,181.2,PKR,Pakistan,Sindh,Karachi,Ghee (artificial)
6736,2015-06-15,KG,oil and fats,181.2,PKR,Pakistan,Sindh,Karachi,Ghee (artificial)
6737,2015-07-15,KG,oil and fats,181.2,PKR,Pakistan,Sindh,Karachi,Ghee (artificial)
6738,2015-08-15,KG,oil and fats,181.2,PKR,Pakistan,Sindh,Karachi,Ghee (artificial)
6739,2015-09-15,KG,oil and fats,181.2,PKR,Pakistan,Sindh,Karachi,Ghee (artificial)
6740,2015-10-15,KG,oil and fats,181.2,PKR,Pakistan,Sindh,Karachi,Ghee (artificial)
6741,2015-11-15,KG,oil and fats,181.2,PKR,Pakistan,Sindh,Karachi,Ghee (artificial)
6742,2015-12-15,KG,oil and fats,181.2,PKR,Pakistan,Sindh,Karachi,Ghee (artificial)
6743,2016-01-15,KG,oil and fats,181.2,PKR,Pakistan,Sindh,Karachi,Ghee (artificial)
6744,2016-02-15,KG,oil and fats,181.2,PKR,Pakistan,Sindh,Karachi,Ghee (artificial)
6745,2016-03-15,KG,oil and fats,181.2,PKR,Pakistan,Sindh,Karachi,Ghee (artificial)
6746,2016-04-15,KG,oil and fats,181.2,PKR,Pakistan,Sindh,Karachi,Ghee (artificial)
6747,2016-05-15,KG,oil and fats,181.2,PKR,Pakistan,Sindh,Karachi,Ghee (artificial)
6748,2016-06-15,KG,oil and fats,181.2,PKR,Pakistan,Sindh,Karachi,Ghee (artificial)
6749,2016-07-15,KG,oil and fats,181.2,PKR,Pakistan,Sindh,Karachi,Ghee (artificial)
6750,2016-08-15,KG,oil and fats,181.2,PKR,Pakistan,Sindh,Karachi,Ghee (artificial)
6751,2016-09-15,KG,oil and fats,180.4781,PKR,Pakistan,Sindh,Karachi,Ghee (artificial)
6752,2016-10-15,KG,oil and fats,181.2,PKR,Pakistan,Sindh,Karachi,Ghee (artificial)
6753,2016-11-15,KG,oil and fats,181.2,PKR,Pakistan,Sindh,Karachi,Ghee (artificial)
6754,2016-12-15,KG,oil and fats,181.2,PKR,Pakistan,Sindh,Karachi,Ghee (artificial)
6755,2017-01-15,KG,oil and fats,181.2,PKR,Pakistan,Sindh,Karachi,Ghee (artificial)
6756,2017-02-15,KG,oil and fats,181.2,PKR,Pakistan,Sindh,Karachi,Ghee (artificial)
6757,2017-03-15,KG,oil and fats,181.2,PKR,Pakistan,Sindh,Karachi,Ghee (artificial)
6758,2017-04-15,KG,oil and fats,181.2,PKR,Pakistan,Sindh,Karachi,Ghee (artificial)
6759,2017-05-15,KG,oil and fats,181.2,PKR,Pakistan,Sindh,Karachi,Ghee (artificial)
6760,2017-06-15,KG,oil and fats,181.2,PKR,Pakistan,Sindh,Karachi,Ghee (artificial)
6761,2017-07-15,KG,oil and fats,182.6,PKR,Pakistan,Sindh,Karachi,Ghee (artificial)
6762,2017-08-15,KG,oil and fats,184.0,PKR,Pakistan,Sindh,Karachi,Ghee (artificial)
6763,2017-09-15,KG,oil and fats,184.0,PKR,Pakistan,Sindh,Karachi,Ghee (artificial)
6764,2017-10-15,KG,oil and fats,184.0,PKR,Pakistan,Sindh,Karachi,Ghee (artificial)
6765,2017-11-15,KG,oil and fats,184.0,PKR,Pakistan,Sindh,Karachi,Ghee (artificial)
6766,2017-12-15,KG,oil and fats,184.0,PKR,Pakistan,Sindh,Karachi,Ghee (artificial)
6767,2018-01-15,KG,oil and fats,187.9,PKR,Pakistan,Sindh,Karachi,Ghee (artificial)
6768,2018-02-15,KG,oil and fats,189.2,PKR,Pakistan,Sindh,Karachi,Ghee (artificial)
6769,2018-03-15,KG,oil and fats,189.2,PKR,Pakistan,Sindh,Karachi,Ghee (artificial)
6770,2018-04-15,KG,oil and fats,189.2,PKR,Pakistan,Sindh,Karachi,Ghee (artificial)
6771,2018-05-15,KG,oil and fats,193.1,PKR,Pakistan,Sindh,Karachi,Ghee (artificial)
6772,2018-06-15,KG,oil and fats,194.4,PKR,Pakistan,Sindh,Karachi,Ghee (artificial)
6773,2018-07-15,KG,oil and fats,194.4,PKR,Pakistan,Sindh,Karachi,Ghee (artificial)
6774,2018-08-15,KG,oil and fats,194.4,PKR,Pakistan,Sindh,Karachi,Ghee (artificial)
6775,2018-09-15,KG,oil and fats,194.4,PKR,Pakistan,Sindh,Karachi,Ghee (artificial)
6776,2018-10-15,KG,oil and fats,192.2,PKR,Pakistan,Sindh,Karachi,Ghee (artificial)
6777,2018-11-15,KG,oil and fats,193.6,PKR,Pakistan,Sindh,Karachi,Ghee (artificial)
6778,2018-12-15,KG,oil and fats,196.0,PKR,Pakistan,Sindh,Karachi,Ghee (artificial)
6779,2019-01-15,KG,oil and fats,193.6,PKR,Pakistan,Sindh,Karachi,Ghee (artificial)
6780,2019-02-15,KG,oil and fats,196.0,PKR,Pakistan,Sindh,Karachi,Ghee (artificial)
6781,2019-03-15,KG,oil and fats,196.0,PKR,Pakistan,Sindh,Karachi,Ghee (artificial)
6782,2019-04-15,KG,oil and fats,201.0,PKR,Pakistan,Sindh,Karachi,Ghee (artificial)
6783,2019-05-15,KG,oil and fats,206.0,PKR,Pakistan,Sindh,Karachi,Ghee (artificial)
6784,2019-06-15,KG,oil and fats,206.0,PKR,Pakistan,Sindh,Karachi,Ghee (artificial)
6785,2019-07-15,KG,oil and fats,206.0,PKR,Pakistan,Sindh,Karachi,Ghee (artificial)
6786,2019-08-15,KG,oil and fats,215.6,PKR,Pakistan,Sindh,Karachi,Ghee (artificial)
6787,2019-09-15,KG,oil and fats,218.0,PKR,Pakistan,Sindh,Karachi,Ghee (artificial)
6788,2019-10-15,KG,oil and fats,218.0,PKR,Pakistan,Sindh,Karachi,Ghee (artificial)
6789,2004-01-15,KG,cereals and tubers,18.62,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6790,2004-02-15,KG,cereals and tubers,18.62,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6791,2004-03-15,KG,cereals and tubers,18.62,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6792,2004-04-15,KG,cereals and tubers,18.62,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6793,2004-05-15,KG,cereals and tubers,18.62,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6794,2004-06-15,KG,cereals and tubers,18.62,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6795,2004-07-15,KG,cereals and tubers,19.91,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6796,2004-08-15,KG,cereals and tubers,20.77,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6797,2004-09-15,KG,cereals and tubers,20.77,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6798,2004-10-15,KG,cereals and tubers,20.77,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6799,2004-11-15,KG,cereals and tubers,20.77,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6800,2004-12-15,KG,cereals and tubers,20.77,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6801,2005-01-15,KG,cereals and tubers,20.77,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6802,2005-02-15,KG,cereals and tubers,20.77,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6803,2005-03-15,KG,cereals and tubers,23.0,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6804,2005-04-15,KG,cereals and tubers,23.0,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6805,2005-05-15,KG,cereals and tubers,23.0,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6806,2005-06-15,KG,cereals and tubers,22.25,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6807,2005-07-15,KG,cereals and tubers,21.845,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6808,2005-08-15,KG,cereals and tubers,21.67,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6809,2005-09-15,KG,cereals and tubers,21.67,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6810,2005-10-15,KG,cereals and tubers,18.5,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6811,2005-11-15,KG,cereals and tubers,20.6,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6812,2005-12-15,KG,cereals and tubers,20.71,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6813,2006-01-15,KG,cereals and tubers,20.63,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6814,2006-02-15,KG,cereals and tubers,20.63,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6815,2006-03-15,KG,cereals and tubers,20.63,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6816,2006-04-15,KG,cereals and tubers,20.63,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6817,2006-05-15,KG,cereals and tubers,20.63,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6818,2006-06-15,KG,cereals and tubers,20.63,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6819,2006-07-15,KG,cereals and tubers,20.63,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6820,2006-08-15,KG,cereals and tubers,20.63,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6821,2006-09-15,KG,cereals and tubers,20.9075,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6822,2006-10-15,KG,cereals and tubers,21.0,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6823,2006-11-15,KG,cereals and tubers,21.0,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6824,2006-12-15,KG,cereals and tubers,21.0,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6825,2007-01-15,KG,cereals and tubers,21.15,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6826,2007-02-15,KG,cereals and tubers,22.31,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6827,2007-03-15,KG,cereals and tubers,24.0,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6828,2007-04-15,KG,cereals and tubers,24.92,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6829,2007-05-15,KG,cereals and tubers,32.92,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6830,2007-06-15,KG,cereals and tubers,36.62,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6831,2007-07-15,KG,cereals and tubers,36.62,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6832,2007-08-15,KG,cereals and tubers,36.62,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6833,2007-09-15,KG,cereals and tubers,36.62,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6834,2007-10-15,KG,cereals and tubers,33.85,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6835,2007-11-15,KG,cereals and tubers,33.85,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6836,2007-12-15,KG,cereals and tubers,33.85,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6837,2008-01-15,KG,cereals and tubers,34.204,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6838,2008-02-15,KG,cereals and tubers,37.31,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6839,2008-03-15,KG,cereals and tubers,38.31,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6840,2008-04-15,KG,cereals and tubers,46.62,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6841,2008-05-15,KG,cereals and tubers,59.04,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6842,2008-06-15,KG,cereals and tubers,58.51,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6843,2008-07-15,KG,cereals and tubers,52.22,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6844,2008-08-15,KG,cereals and tubers,51.0925,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6845,2008-09-15,KG,cereals and tubers,50.93,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6846,2008-10-15,KG,cereals and tubers,49.0,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6847,2008-11-15,KG,cereals and tubers,48.46,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6848,2008-12-15,KG,cereals and tubers,46.54,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6849,2009-01-15,KG,cereals and tubers,44.4,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6850,2009-02-15,KG,cereals and tubers,43.27,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6851,2009-03-15,KG,cereals and tubers,43.27,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6852,2009-04-15,KG,cereals and tubers,43.27,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6853,2009-05-15,KG,cereals and tubers,43.27,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6854,2009-06-15,KG,cereals and tubers,43.27,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6855,2009-07-15,KG,cereals and tubers,43.27,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6856,2009-08-15,KG,cereals and tubers,43.27,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6857,2009-09-15,KG,cereals and tubers,43.27,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6858,2009-10-15,KG,cereals and tubers,43.27,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6859,2009-11-15,KG,cereals and tubers,43.27,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6860,2009-12-15,KG,cereals and tubers,43.27,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6861,2010-01-15,KG,cereals and tubers,43.27,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6862,2010-02-15,KG,cereals and tubers,43.27,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6863,2010-03-15,KG,cereals and tubers,43.27,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6864,2010-04-15,KG,cereals and tubers,43.27,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6865,2010-05-15,KG,cereals and tubers,43.27,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6866,2010-06-15,KG,cereals and tubers,43.27,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6867,2010-07-15,KG,cereals and tubers,43.27,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6868,2010-08-15,KG,cereals and tubers,43.27,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6869,2010-09-15,KG,cereals and tubers,43.27,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6870,2010-10-15,KG,cereals and tubers,44.91,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6871,2010-11-15,KG,cereals and tubers,46.54,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6872,2010-12-15,KG,cereals and tubers,46.54,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6873,2011-01-15,KG,cereals and tubers,47.73,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6874,2011-02-15,KG,cereals and tubers,48.92,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6875,2011-03-15,KG,cereals and tubers,48.92,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6876,2011-04-15,KG,cereals and tubers,48.92,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6877,2011-05-15,KG,cereals and tubers,48.92,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6878,2011-06-15,KG,cereals and tubers,51.23,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6879,2011-07-15,KG,cereals and tubers,51.23,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6880,2011-08-15,KG,cereals and tubers,54.23,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6881,2011-09-15,KG,cereals and tubers,56.23,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6882,2011-10-15,KG,cereals and tubers,56.8,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6883,2011-11-15,KG,cereals and tubers,57.12,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6884,2011-12-15,KG,cereals and tubers,57.23,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6885,2012-01-15,KG,cereals and tubers,59.39,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6886,2012-02-15,KG,cereals and tubers,61.54,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6887,2012-03-15,KG,cereals and tubers,61.54,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6888,2012-04-15,KG,cereals and tubers,61.54,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6889,2012-05-15,KG,cereals and tubers,62.54,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6890,2012-06-15,KG,cereals and tubers,66.54,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6891,2012-07-15,KG,cereals and tubers,66.54,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6892,2012-08-15,KG,cereals and tubers,66.54,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6893,2012-09-15,KG,cereals and tubers,66.54,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6894,2012-10-15,KG,cereals and tubers,66.54,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6895,2012-11-15,KG,cereals and tubers,66.54,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6896,2012-12-15,KG,cereals and tubers,66.54,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6897,2013-01-15,KG,cereals and tubers,66.54,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6898,2013-02-15,KG,cereals and tubers,66.54,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6899,2013-03-15,KG,cereals and tubers,69.04,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6900,2013-04-15,KG,cereals and tubers,71.54,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6901,2013-05-15,KG,cereals and tubers,75.54,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6902,2013-06-15,KG,cereals and tubers,76.54,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6903,2013-07-15,KG,cereals and tubers,76.54,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6904,2013-08-15,KG,cereals and tubers,76.54,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6905,2013-09-15,KG,cereals and tubers,76.54,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6906,2013-10-15,KG,cereals and tubers,76.54,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6907,2013-11-15,KG,cereals and tubers,76.54,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6908,2013-12-15,KG,cereals and tubers,76.54,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6909,2014-01-15,KG,cereals and tubers,76.54,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6910,2014-02-15,KG,cereals and tubers,76.54,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6911,2014-03-15,KG,cereals and tubers,76.54,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6912,2014-04-15,KG,cereals and tubers,76.54,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6913,2014-05-15,KG,cereals and tubers,76.54,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6914,2014-06-15,KG,cereals and tubers,76.54,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6915,2014-07-15,KG,cereals and tubers,76.54,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6916,2014-08-15,KG,cereals and tubers,76.54,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6917,2014-09-15,KG,cereals and tubers,76.54,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6918,2014-10-15,KG,cereals and tubers,76.54,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6919,2014-11-15,KG,cereals and tubers,76.54,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6920,2014-12-15,KG,cereals and tubers,76.54,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6921,2015-01-15,KG,cereals and tubers,76.54,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6922,2015-02-15,KG,cereals and tubers,76.54,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6923,2015-03-15,KG,cereals and tubers,76.54,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6924,2015-04-15,KG,cereals and tubers,74.46,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6925,2015-05-15,KG,cereals and tubers,73.08,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6926,2015-06-15,KG,cereals and tubers,73.08,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6927,2015-07-15,KG,cereals and tubers,73.08,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6928,2015-08-15,KG,cereals and tubers,73.08,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6929,2015-09-15,KG,cereals and tubers,73.08,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6930,2015-10-15,KG,cereals and tubers,73.08,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6931,2015-11-15,KG,cereals and tubers,70.0,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6932,2015-12-15,KG,cereals and tubers,68.52,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6933,2016-01-15,KG,cereals and tubers,68.37,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6934,2016-02-15,KG,cereals and tubers,68.37,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6935,2016-03-15,KG,cereals and tubers,68.37,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6936,2016-04-15,KG,cereals and tubers,68.66,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6937,2016-05-15,KG,cereals and tubers,68.75,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6938,2016-06-15,KG,cereals and tubers,68.75,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6939,2016-07-15,KG,cereals and tubers,68.75,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6940,2016-08-15,KG,cereals and tubers,69.47,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6941,2016-09-15,KG,cereals and tubers,69.96,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6942,2016-10-15,KG,cereals and tubers,69.62,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6943,2016-11-15,KG,cereals and tubers,69.62,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6944,2016-12-15,KG,cereals and tubers,69.62,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6945,2017-01-15,KG,cereals and tubers,69.62,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6946,2017-02-15,KG,cereals and tubers,69.62,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6947,2017-03-15,KG,cereals and tubers,71.7,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6948,2017-04-15,KG,cereals and tubers,73.08,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6949,2017-05-15,KG,cereals and tubers,73.27,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6950,2017-06-15,KG,cereals and tubers,73.69,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6951,2017-07-15,KG,cereals and tubers,73.33,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6952,2017-08-15,KG,cereals and tubers,74.42,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6953,2017-09-15,KG,cereals and tubers,74.42,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6954,2017-10-15,KG,cereals and tubers,74.42,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6955,2017-11-15,KG,cereals and tubers,74.54,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6956,2017-12-15,KG,cereals and tubers,74.62,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6957,2018-01-15,KG,cereals and tubers,78.42,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6958,2018-02-15,KG,cereals and tubers,78.46,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6959,2018-03-15,KG,cereals and tubers,80.0,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6960,2018-04-15,KG,cereals and tubers,80.38,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6961,2018-05-15,KG,cereals and tubers,80.43,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6962,2018-06-15,KG,cereals and tubers,80.51,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6963,2018-07-15,KG,cereals and tubers,80.58,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6964,2018-08-15,KG,cereals and tubers,82.6,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
6965,2018-09-15,KG,cereals and tubers,83.05,PKR,Pakistan,Sindh,Karachi,"Rice (basmati, broken)"
